Month,Airline ID,Port_Country,Passengers_In,Passengers_Out,Freight_In_(tonnes),Freight_Out_(tonnes),Mail_In_(tonnes),Mail_Out_(tonnes)
Jul-07,5347,Hong Kong,4427.0,2988.0,465.961,152.291,0.0,0.0
Jul-07,5347,UK,4194.0,2379.0,54.087,22.455,0.0,0.0
Jul-07,5360,Fiji,6994.0,6411.0,23.269,28.868,0.0,0.0
Jul-07,5360,New Zealand,18189.0,18734.0,58.015,31.905,0.0,0.0
Jul-07,5360,Tonga,1010.0,1058.0,3.588,2.71,0.0,0.0
Jul-07,5360,Vanuatu,1504.0,1316.0,0.0,4.17,0.0,0.0
Aug-07,412,Argentina,1157.0,974.0,5.597,12.46,0.4,0.0
Aug-07,412,New Zealand,1176.0,1495.0,40.644,49.318,0.0,0.0
Aug-07,330,Canada,3789.0,4720.0,0.014,0.0,0.0,0.0
Aug-07,330,USA,958.0,731.0,172.391,166.356,3.421,0.012
Aug-07,751,China,6628.0,6005.0,212.342,146.16,17.152,3.189
Aug-07,1057,Mauritius,2891.0,3299.0,97.928,35.874,0.209,0.0
Aug-07,345,China,0.0,0.0,0.0,6.139,0.0,0.0
Aug-07,345,Cook Islands,48.0,33.0,0.0,0.0,0.0,0.0
Aug-07,345,Germany,0.0,0.0,0.0,0.0,0.0,0.0
Aug-07,345,New Zealand,82542.0,81612.0,1855.093,1719.514,189.963,5.924
Aug-07,345,USA,1350.0,1594.0,514.399,10.322,6.556,0.0
Aug-07,328,Papua New Guinea,5859.0,6281.0,44.494,176.609,2.284,21.113
Aug-07,879,Fiji,14283.0,15297.0,363.194,323.704,0.002,13.803
Aug-07,225,Tahiti,1420.0,1625.0,112.304,54.723,0.0,0.0
Aug-07,524,Vanuatu,3608.0,3561.0,14.762,36.369,0.0,0.0
Aug-07,1308,Papua New Guinea,1228.0,1158.0,3.201,22.435,0.0,0.0
Aug-07,571,New Zealand,0.0,0.0,330.128,362.403,0.0,0.0
Aug-07,28,Korea,7550.0,7498.0,258.484,145.113,39.651,0.0
Aug-07,1355,Singapore,2359.0,2443.0,132.826,200.622,0.0,0.0
Aug-07,1572,Singapore,2359.0,2443.0,132.826,200.622,0.0,0.0
Aug-07,1355,Thailand,4505.0,4072.0,60.997,23.629,0.113,0.0
Aug-07,1572,Thailand,4505.0,4072.0,60.997,23.629,0.113,0.0
Aug-07,1355,UK,7664.0,8984.0,445.366,84.79,72.376,0.0
Aug-07,1572,UK,7664.0,8984.0,445.366,84.79,72.376,0.0
Aug-07,1756,Taiwan,6952.0,7429.0,143.655,54.518,10.145,0.0
Aug-07,1758,China,5516.0,4995.0,113.157,38.898,14.005,1.954
Aug-07,1767,China,5165.0,4359.0,243.256,16.736,22.343,2.372
Aug-07,1884,Guam,1060.0,1094.0,4.306,1.274,0.001,0.0
Aug-07,2183,New Zealand,22859.0,20100.0,1150.589,1093.694,10.775,0.0
Aug-07,2183,Singapore,2044.0,1479.0,200.046,486.067,19.156,0.0
Aug-07,2183,Thailand,1186.0,977.0,53.873,9.084,0.0,0.0
Aug-07,2183,United Arab Emirates,47969.0,51643.0,1408.611,1122.225,146.562,0.407
Aug-07,2222,United Arab Emirates,4969.0,6252.0,286.134,268.391,6.681,16.78
Aug-07,2520,Indonesia,15911.0,15831.0,354.278,146.516,6.22,0.402
Aug-07,2688,USA,2289.0,2809.0,18.497,59.773,4.193,0.0
Aug-07,2970,Japan,7639.0,10090.0,226.906,107.069,135.386,0.003
Aug-07,2987,Japan,10668.0,11723.0,237.878,250.748,19.151,0.0
Aug-07,3163,Korea,10618.0,12576.0,1015.673,614.787,85.808,2.605
Aug-07,3378,Malaysia,44035.0,45018.0,3920.733,1296.124,1.293,0.0
Aug-07,3465,Indonesia,117.0,116.0,0.0,0.0,0.0,0.0
Aug-07,3848,Solomon Islands,0.0,0.0,2.656,92.505,0.0,0.0
Aug-07,3952,Philippines,3146.0,2848.0,111.669,28.24,4.048,0.0
Aug-07,4255,Brunei,4887.0,4925.0,169.098,162.808,0.096,0.0
Aug-07,4255,New Zealand,1580.0,1234.0,10.747,33.209,0.0,0.0
Aug-07,4435,New Zealand,0.0,0.0,78.488,272.483,0.0,0.0
Aug-07,4435,Singapore,102607.0,99426.0,5429.909,3890.272,110.139,1.383
Aug-07,4797,Solomon Islands,1235.0,1071.0,12.418,11.714,0.0,0.0
Aug-07,4305,South Africa,4035.0,3839.0,61.298,130.411,8.191,1.97
Aug-07,4940,Thailand,44624.0,41698.0,1848.184,868.939,133.435,3.217
Aug-07,4936,Singapore,6819.0,6989.0,0.0,0.0,0.0,0.0
Aug-07,5209,USA,15687.0,18107.0,47.381,603.987,169.577,4.79
Aug-07,5263,Hong Kong,0.0,0.0,0.0,7.37,0.0,0.0
Aug-07,5263,USA,0.0,0.0,1010.381,0.0,0.0,0.0
Aug-07,5309,Vietnam,8158.0,6487.0,284.627,26.264,0.0,0.0
Aug-07,5347,Hong Kong,4082.0,3407.0,560.321,109.225,0.0,0.0
Aug-07,5347,UK,2574.0,3698.0,44.031,55.748,0.0,0.0
Aug-07,5360,Fiji,6335.0,6594.0,16.274,31.603,0.0,0.0
Aug-07,5360,New Zealand,17230.0,18815.0,79.897,36.548,0.0,0.0
Aug-07,5360,Tonga,908.0,916.0,2.292,1.496,0.0,0.0
Aug-07,5360,Vanuatu,1017.0,1171.0,0.0,4.806,0.0,0.0
Sep-07,412,Argentina,1292.0,1453.0,13.489,34.116,0.5,0.0
Sep-07,412,New Zealand,1319.0,1260.0,65.371,48.279,0.0,0.0
Sep-07,330,Canada,4314.0,3597.0,1.276,0.0,0.0,0.0
Sep-07,330,USA,1159.0,1073.0,151.329,178.45,3.476,0.004
Sep-07,751,China,6422.0,6731.0,188.398,77.871,15.511,2.216
Sep-07,1057,Mauritius,2997.0,2798.0,86.374,71.092,0.241,0.0
Sep-07,345,China,0.0,0.0,0.0,26.459,0.0,0.0
Sep-07,345,Cook Islands,54.0,28.0,0.006,0.0,0.0,0.0
Sep-07,345,Germany,0.0,0.0,1.142,0.0,0.0,0.0
Sep-07,345,New Zealand,84829.0,84781.0,1728.775,1797.976,182.302,5.848
Sep-07,345,USA,696.0,636.0,567.423,0.0,0.0,0.0
Sep-07,328,Papua New Guinea,5759.0,6258.0,38.697,141.027,1.356,14.025
Sep-07,879,Fiji,16611.0,18667.0,334.386,306.686,0.0,15.804
Sep-07,225,Tahiti,1368.0,1518.0,88.4,58.352,0.0,0.0
Sep-07,524,Vanuatu,4026.0,4239.0,14.44,35.343,0.0,0.0
Sep-07,1308,Papua New Guinea,1225.0,1247.0,1.514,21.622,0.0,0.0
Sep-07,571,New Zealand,0.0,0.0,265.458,365.687,0.0,0.0
Sep-07,28,Korea,6113.0,6388.0,252.676,114.162,34.635,0.0
Sep-07,1355,Singapore,2301.0,2484.0,142.121,193.149,0.0,0.0
Sep-07,1572,Singapore,2301.0,2484.0,142.121,193.149,0.0,0.0
Sep-07,1355,Thailand,4044.0,3634.0,67.945,18.352,0.0,0.0
Sep-07,1572,Thailand,4044.0,3634.0,67.945,18.352,0.0,0.0
Sep-07,1355,UK,9130.0,9244.0,412.889,126.083,71.318,0.0
Sep-07,1572,UK,9130.0,9244.0,412.889,126.083,71.318,0.0
Sep-07,1756,Taiwan,6861.0,7717.0,188.755,37.892,11.363,0.0
Sep-07,1758,China,5082.0,6171.0,174.805,36.803,10.485,2.318
Sep-07,1767,China,4898.0,5105.0,272.016,24.635,24.924,1.929
Sep-07,1884,Guam,922.0,1040.0,0.005,1.886,0.001,0.008
Sep-07,2183,New Zealand,24100.0,22657.0,1083.436,1173.218,8.183,0.0
Sep-07,2183,Singapore,2150.0,1288.0,214.569,363.68,22.834,0.0
Sep-07,2183,Thailand,1186.0,515.0,47.269,6.02,0.0,0.0
Sep-07,2183,United Arab Emirates,50638.0,48491.0,1553.871,1618.489,115.455,0.316
Sep-07,2222,Singapore,0.0,0.0,0.0,0.0,0.0,0.0
Sep-07,2222,United Arab Emirates,5500.0,6921.0,273.388,413.493,5.948,15.415
Sep-07,2520,Indonesia,15738.0,15879.0,309.171,91.807,3.04,0.227
Sep-07,2688,USA,2738.0,3014.0,8.142,81.164,6.215,0.015
Sep-07,2970,Japan,8253.0,9738.0,169.707,159.438,142.263,0.0
Sep-07,2987,Japan,10761.0,11474.0,233.893,208.902,20.604,0.0
Sep-07,3163,Korea,10532.0,11154.0,857.135,540.009,62.006,2.315
Sep-07,3378,Malaysia,43534.0,46073.0,3775.167,1087.721,10.51,0.0
Sep-07,3465,Indonesia,160.0,180.0,0.0,0.0,0.0,0.0
Sep-07,3848,Solomon Islands,0.0,0.0,2.241,69.662,0.0,0.0
Sep-07,3952,Philippines,3219.0,3190.0,116.968,34.545,4.182,0.0
Sep-07,4255,Brunei,4700.0,4602.0,99.341,152.404,0.087,0.0
Sep-07,4255,New Zealand,1674.0,1461.0,10.614,35.595,0.0,0.0
Sep-07,4435,New Zealand,0.0,0.0,46.056,330.984,0.0,0.0
Sep-07,4435,Singapore,103826.0,103610.0,5142.824,4000.104,97.114,1.053
Sep-07,4797,Solomon Islands,1210.0,1219.0,14.261,5.082,0.0,0.0
Sep-07,4305,South Africa,4326.0,4225.0,41.638,183.792,5.059,2.015
Sep-07,4940,Thailand,44989.0,43544.0,1751.274,873.344,125.24,3.028
Sep-07,4936,Singapore,6749.0,7383.0,0.0,0.0,0.0,0.0
Sep-07,5209,USA,15489.0,15854.0,63.201,569.878,147.059,2.189
Sep-07,5263,Hong Kong,0.0,0.0,0.0,10.29,0.0,0.0
Sep-07,5263,USA,0.0,0.0,967.242,0.0,0.0,0.0
Sep-07,5309,Vietnam,7159.0,7793.0,310.632,16.958,0.0,0.0
Sep-07,5347,Hong Kong,2972.0,3003.0,543.991,139.465,0.0,0.0
Sep-07,5347,UK,3550.0,3240.0,11.588,61.032,0.0,0.0
Sep-07,5360,Fiji,6445.0,6657.0,16.275,23.899,0.0,0.0
Sep-07,5360,New Zealand,18530.0,19667.0,50.411,30.664,0.0,0.0
Sep-07,5360,Tonga,832.0,926.0,2.496,2.598,0.0,0.0
Sep-07,5360,Vanuatu,1412.0,1472.0,0.0,5.595,0.0,0.0
Oct-07,412,Argentina,2043.0,1576.0,18.523,12.883,0.4,0.0
Oct-07,412,New Zealand,1074.0,1499.0,33.369,67.09,0.0,0.0
Oct-07,330,Canada,3586.0,2632.0,0.0,0.0,0.0,0.0
Oct-07,330,USA,1853.0,897.0,165.087,189.877,3.211,0.019
Oct-07,751,China,6309.0,6281.0,191.723,73.464,13.217,1.611
Oct-07,1057,Mauritius,3827.0,2514.0,129.454,70.802,0.33,0.0
Oct-07,345,China,0.0,0.0,0.0,42.006,0.0,0.0
Oct-07,345,Cook Islands,55.0,46.0,0.0,0.0,0.0,0.0
Oct-07,345,Germany,0.0,0.0,0.0,0.0,0.0,0.0
Oct-07,345,New Zealand,86846.0,89072.0,1669.035,1706.255,209.018,10.794
Oct-07,345,USA,737.0,436.0,478.137,0.0,0.009,0.0
Oct-07,328,Papua New Guinea,5967.0,5986.0,35.56,169.51,2.739,21.071
Oct-07,879,Fiji,21402.0,18330.0,341.772,315.747,0.0,18.614
Oct-07,225,Tahiti,1691.0,1338.0,75.229,56.72,0.0,0.0
Oct-07,524,Vanuatu,4232.0,3774.0,16.1,35.909,0.0,0.0
Oct-07,1308,Papua New Guinea,1546.0,1353.0,3.526,24.559,0.0,0.0
Oct-07,338,Indonesia,278.0,279.0,0.0,0.0,0.0,0.0
Oct-07,571,New Zealand,0.0,0.0,288.052,347.483,0.0,0.0
Oct-07,28,Korea,9075.0,7794.0,291.403,127.55,29.261,0.0
Oct-07,1355,Singapore,2125.0,2314.0,129.365,199.873,0.0,0.0
Oct-07,1572,Singapore,2125.0,2314.0,129.365,199.873,0.0,0.0
Oct-07,1355,Thailand,4167.0,3395.0,66.75,24.73,0.283,0.0
Oct-07,1572,Thailand,4167.0,3395.0,66.75,24.73,0.283,0.0
Oct-07,1355,UK,10620.0,7552.0,455.084,87.918,81.556,0.0
Oct-07,1572,UK,10620.0,7552.0,455.084,87.918,81.556,0.0
Oct-07,1756,Taiwan,7776.0,6759.0,193.718,46.383,10.593,0.088
Oct-07,1758,China,6642.0,5466.0,213.776,42.465,8.242,1.465
Oct-07,1767,China,6024.0,4669.0,287.247,16.786,22.291,2.099
Oct-07,1884,Guam,1070.0,1106.0,0.319,1.561,0.0,0.009
Oct-07,2183,New Zealand,26648.0,25111.0,1182.746,1088.709,6.074,0.0
Oct-07,2183,Singapore,1619.0,1199.0,201.265,438.71,25.696,0.0
Oct-07,2183,Thailand,908.0,811.0,61.845,5.765,0.0,0.0
Oct-07,2183,United Arab Emirates,59327.0,32674.0,1772.703,1723.262,119.854,0.426
Oct-07,2222,Singapore,1910.0,1715.0,0.0,0.0,0.0,0.0
Oct-07,2222,United Arab Emirates,8073.0,5099.0,270.596,415.159,8.237,33.043
Oct-07,2520,Indonesia,19256.0,17592.0,369.576,119.893,6.222,0.183
Oct-07,2688,USA,3031.0,2406.0,17.013,67.759,3.901,0.0
Oct-07,2970,Japan,22903.0,16613.0,432.047,508.246,180.371,0.003
Oct-07,3163,Korea,14671.0,11084.0,1029.829,582.88,97.098,6.374
Oct-07,3378,Malaysia,51596.0,39918.0,3754.746,1151.128,11.385,0.0
Oct-07,3465,Indonesia,113.0,131.0,0.0,0.0,0.0,0.0
Oct-07,3848,Solomon Islands,0.0,0.0,3.202,81.369,0.0,0.0
Oct-07,3952,Philippines,3571.0,2899.0,104.023,26.737,6.35,0.0
Oct-07,4255,Brunei,6929.0,5122.0,174.058,173.323,0.098,0.0
Oct-07,4255,New Zealand,1912.0,1581.0,17.43,42.718,0.0,0.0
Oct-07,4435,New Zealand,0.0,0.0,77.868,419.938,0.0,0.0
Oct-07,4435,Singapore,117310.0,90404.0,5367.464,4293.5,114.063,1.324
Oct-07,4797,Solomon Islands,1139.0,1041.0,9.457,11.048,0.0,0.0
Oct-07,4305,South Africa,4736.0,3814.0,70.365,138.799,6.179,1.992
Oct-07,4940,Thailand,49653.0,36460.0,1721.679,888.621,173.128,3.682
Oct-07,4936,Singapore,8166.0,6835.0,0.0,0.0,0.0,0.0
Oct-07,5209,USA,19627.0,14678.0,52.435,554.337,185.499,7.126
Oct-07,5263,Hong Kong,0.0,0.0,0.0,14.668,0.0,0.0
Oct-07,5263,USA,0.0,0.0,1126.143,0.0,0.0,0.0
Oct-07,5309,Vietnam,9371.0,6633.0,277.672,28.205,0.0,0.0
Oct-07,5347,Hong Kong,3250.0,3070.0,555.541,175.468,0.0,0.0
Oct-07,5347,UK,5034.0,2887.0,7.416,26.336,0.0,0.0
Oct-07,5360,Fiji,7154.0,6663.0,18.433,23.627,0.0,0.0
Oct-07,5360,New Zealand,18715.0,19761.0,61.43,37.77,0.0,0.0
Oct-07,5360,Tonga,1106.0,1020.0,1.651,1.415,0.0,0.0
Oct-07,5360,Vanuatu,1461.0,1302.0,0.0,5.631,0.0,0.0
Nov-07,412,Argentina,1584.0,1977.0,11.017,6.794,0.5,0.0
Nov-07,412,New Zealand,1049.0,1039.0,41.568,59.813,0.0,0.0
Nov-07,330,Canada,3057.0,3108.0,24.646,6.512,0.0,0.0
Nov-07,330,USA,985.0,883.0,130.018,162.305,4.221,0.001
Nov-07,751,China,6196.0,5831.0,195.158,69.057,10.924,2.078
Nov-07,1057,Mauritius,2425.0,2159.0,138.073,83.894,0.418,0.0
Nov-07,345,China,0.0,0.0,0.0,31.946,0.0,0.0
Nov-07,345,Cook Islands,36.0,60.0,0.0,0.0,0.0,0.0
Nov-07,345,Germany,0.0,0.0,13.69,0.0,0.0,0.0
Nov-07,345,New Zealand,86848.0,89823.0,2374.401,1942.666,209.831,11.196
Nov-07,345,USA,0.0,463.0,499.282,0.66,0.0,0.0
Nov-07,328,Papua New Guinea,5957.0,5966.0,184.75,207.75,5.87,28.711
Nov-07,879,Fiji,14907.0,12125.0,287.372,270.294,0.005,15.411
Nov-07,225,Tahiti,1397.0,1499.0,62.949,49.256,0.0,0.0
Nov-07,524,Vanuatu,3636.0,3795.0,11.514,32.931,0.0,0.0
Nov-07,2417,Malaysia,3156.0,2615.0,45.074,5.9,0.0,0.0
Nov-07,1308,Papua New Guinea,1355.0,1235.0,3.658,19.097,0.0,0.0
Nov-07,338,Indonesia,580.0,625.0,0.0,0.0,0.0,0.0
Nov-07,571,New Zealand,0.0,0.0,355.861,387.634,0.0,0.0
Nov-07,28,Korea,7473.0,7944.0,239.713,85.767,31.089,0.0
Nov-07,1355,Singapore,2455.0,2173.0,121.346,287.912,0.0,0.0
Nov-07,1572,Singapore,2455.0,2173.0,121.346,287.912,0.0,0.0
Nov-07,1355,Thailand,3853.0,3753.0,50.916,29.902,0.0,0.0
Nov-07,1572,Thailand,3853.0,3753.0,50.916,29.902,0.0,0.0
Nov-07,1355,UK,8782.0,7416.0,443.843,99.924,92.062,0.0
Nov-07,1572,UK,8782.0,7416.0,443.843,99.924,92.062,0.0
Nov-07,1756,Taiwan,4729.0,6724.0,270.731,49.069,11.729,0.0
Nov-07,1758,China,6686.0,6479.0,220.569,51.504,9.59,0.949
Nov-07,1767,China,6432.0,6645.0,289.325,14.948,25.174,2.203
Nov-07,1884,Guam,1034.0,1058.0,0.026,1.191,0.003,0.007
Nov-07,2183,New Zealand,23415.0,22649.0,1400.521,1041.481,12.984,0.0
Nov-07,2183,Singapore,2919.0,1768.0,193.784,431.493,24.156,0.0
Nov-07,2183,Thailand,1712.0,973.0,31.169,0.376,0.0,0.0
Nov-07,2183,United Arab Emirates,42103.0,36150.0,1785.707,1770.124,146.051,1.155
Nov-07,2222,Singapore,1804.0,1801.0,33.235,62.6,0.0,0.0
Nov-07,2222,United Arab Emirates,6452.0,6836.0,459.056,443.201,7.359,17.825
Nov-07,2520,Indonesia,13714.0,14277.0,437.863,198.358,9.585,0.254
Nov-07,2688,USA,2476.0,2811.0,15.345,78.572,4.114,0.03
Nov-07,2970,Japan,19478.0,19887.0,358.345,485.526,193.897,0.003
Nov-07,3163,Korea,13058.0,14579.0,1070.061,611.431,63.29,4.445
Nov-07,3378,Malaysia,42362.0,43333.0,4033.495,1359.223,8.714,0.0
Nov-07,3848,Solomon Islands,0.0,0.0,3.906,98.246,0.0,0.0
Nov-07,3952,Philippines,3236.0,3773.0,169.316,34.983,7.145,0.0
Nov-07,4255,Brunei,4186.0,4518.0,189.21,180.603,0.028,0.0
Nov-07,4255,New Zealand,1047.0,1215.0,15.36,31.379,0.0,0.0
Nov-07,4435,New Zealand,0.0,0.0,87.486,364.161,0.0,0.0
Nov-07,4435,Singapore,105891.0,106364.0,5690.006,4251.85,121.448,1.28
Nov-07,4797,Solomon Islands,1093.0,1191.0,10.377,6.098,0.0,0.0
Nov-07,4305,South Africa,4782.0,3859.0,107.334,169.629,8.424,2.419
Nov-07,4940,Thailand,42551.0,39636.0,1937.17,990.087,151.523,10.546
Nov-07,4936,Singapore,6444.0,7295.0,0.0,0.0,0.0,0.0
Nov-07,5209,USA,16415.0,17090.0,74.002,554.509,140.331,6.21
Nov-07,5263,Singapore,0.0,0.0,0.0,107.639,0.0,0.0
Nov-07,5263,USA,0.0,0.0,1093.763,0.0,0.0,0.0
Nov-07,5309,Vietnam,6994.0,7738.0,319.536,42.867,0.0,0.0
Nov-07,5347,Hong Kong,2822.0,3463.0,585.495,195.748,0.0,0.0
Nov-07,5347,UK,4186.0,3195.0,15.573,10.019,0.0,0.0
Nov-07,5360,Fiji,6633.0,6706.0,21.41,27.453,0.0,0.0
Nov-07,5360,New Zealand,17266.0,19263.0,54.693,32.692,0.0,0.0
Nov-07,5360,Tonga,871.0,969.0,1.892,1.061,0.0,0.0
Nov-07,5360,Vanuatu,1092.0,1184.0,0.0,5.694,0.0,0.0
Dec-07,412,Argentina,2099.0,2106.0,12.018,7.794,0.601,0.0
Dec-07,412,New Zealand,1949.0,2039.0,40.669,60.12,0.0,0.0
Dec-07,330,Canada,5317.0,6626.0,36.769,45.417,0.012,0.0
Dec-07,330,USA,412.0,385.0,51.439,96.529,0.0,0.005
Dec-07,751,China,8279.0,9160.0,251.307,151.729,21.963,2.059
Dec-07,1057,Mauritius,3099.0,3943.0,135.529,105.49,0.843,0.0
Dec-07,345,China,0.0,0.0,0.0,35.573,0.0,0.0
Dec-07,345,Cook Islands,67.0,143.0,0.0,0.0,0.0,0.0
Dec-07,345,Germany,0.0,0.0,0.808,0.0,0.0,0.0
Dec-07,345,New Zealand,87807.0,99391.0,2350.979,1796.14,366.871,43.651
Dec-07,345,USA,0.0,673.0,291.168,0.0,0.0,0.0
Dec-07,328,Papua New Guinea,5084.0,4875.0,103.416,114.676,2.77,17.464
Dec-07,879,Fiji,16155.0,19688.0,287.013,335.938,0.001,18.546
Dec-07,225,Tahiti,2113.0,2355.0,60.46,113.823,0.0,0.0
Dec-07,524,Vanuatu,3638.0,3987.0,12.672,47.376,0.0,0.0
Dec-07,2417,Malaysia,3610.0,5290.0,96.124,0.505,0.0,0.0
Dec-07,1308,Papua New Guinea,1920.0,1779.0,1.967,21.614,0.013,0.218
Dec-07,338,Indonesia,702.0,1054.0,0.0,0.084,0.0,0.0
Dec-07,571,New Zealand,0.0,0.0,278.7,275.66,0.0,0.0
Dec-07,28,Korea,8672.0,7368.0,291.371,117.76,18.997,0.0
Dec-07,1355,Singapore,2223.0,2453.0,92.485,258.828,0.0,0.0
Dec-07,1572,Singapore,2223.0,2453.0,92.485,258.828,0.0,0.0
Dec-07,1355,Thailand,3675.0,3906.0,55.005,96.193,1.011,0.0
Dec-07,1572,Thailand,3675.0,3906.0,55.005,96.193,1.011,0.0
Dec-07,1355,UK,9360.0,9326.0,432.199,114.236,116.307,0.0
Dec-07,1572,UK,9360.0,9326.0,432.199,114.236,116.307,0.0
Dec-07,1756,Taiwan,6610.0,9423.0,187.354,33.221,10.568,0.161
Dec-07,1758,China,7477.0,10979.0,243.775,60.391,10.455,1.114
Dec-07,1767,China,6332.0,10332.0,294.007,23.423,30.461,2.496
Dec-07,1884,Guam,1177.0,1168.0,0.643,5.933,0.003,0.006
Dec-07,2183,New Zealand,22780.0,25848.0,1220.523,898.11,0.0,0.0
Dec-07,2183,Singapore,1017.0,1692.0,162.781,389.665,25.732,0.0
Dec-07,2183,Thailand,539.0,1318.0,11.907,6.95,0.0,0.0
Dec-07,2183,United Arab Emirates,51346.0,49463.0,1414.718,1719.951,176.739,48.614
Dec-07,2222,Singapore,1663.0,2086.0,39.645,58.05,0.0,0.0
Dec-07,2222,United Arab Emirates,8569.0,9487.0,363.739,509.826,19.915,51.918
Dec-07,2520,Indonesia,15589.0,19376.0,265.121,158.383,7.872,0.084
Dec-07,2688,USA,2402.0,2662.0,20.561,55.359,2.18,0.0
Dec-07,2970,Japan,21158.0,24701.0,333.89,362.244,230.869,12.555
Dec-07,3163,Korea,15198.0,18488.0,1176.698,733.541,108.109,2.272
Dec-07,3378,Malaysia,46331.0,51458.0,3543.58,1815.002,9.679,0.0
Dec-07,3848,Solomon Islands,0.0,0.0,7.549,54.42,0.0,0.0
Dec-07,3952,Philippines,3960.0,6131.0,225.961,26.687,1.467,0.0
Dec-07,4255,Brunei,5615.0,7945.0,189.596,196.298,0.1,0.0
Dec-07,4255,New Zealand,1397.0,1765.0,55.801,19.49,0.0,0.0
Dec-07,4435,New Zealand,0.0,0.0,78.121,330.338,0.0,0.0
Dec-07,4435,Singapore,115314.0,131660.0,4757.355,4862.92,119.601,1.945
Dec-07,4797,Solomon Islands,902.0,1183.0,6.456,5.322,0.0,0.0
Dec-07,4305,South Africa,5548.0,5425.0,61.957,217.112,7.115,3.7
Dec-07,4940,Thailand,43068.0,46814.0,1693.601,1124.468,226.884,3.746
Dec-07,4936,Singapore,8544.0,10887.0,0.0,0.0,0.0,0.0
Dec-07,5209,USA,19930.0,21213.0,45.747,549.135,166.567,8.055
Dec-07,5263,Singapore,0.0,0.0,0.0,118.125,0.0,0.0
Dec-07,5263,USA,0.0,0.0,920.248,0.0,0.0,0.0
Dec-07,5309,Vietnam,6578.0,9358.0,277.3,43.378,0.0,0.0
Dec-07,5347,Hong Kong,2278.0,2091.0,456.685,207.496,0.0,0.0
Dec-07,5347,UK,4719.0,5785.0,53.861,41.592,0.0,0.0
Dec-07,5360,Fiji,6375.0,7672.0,21.898,12.223,0.0,0.0
Dec-07,5360,New Zealand,20198.0,22232.0,56.724,34.004,0.0,0.0
Dec-07,5360,Tonga,823.0,1378.0,2.565,1.666,0.0,0.0
Dec-07,5360,Vanuatu,1523.0,1701.0,0.0,4.244,0.0,0.0
Jan-08,412,Argentina,2660.0,2078.0,7.26,15.798,0.3,0.0
Jan-08,412,New Zealand,1786.0,2145.0,19.846,65.939,0.0,0.0
Jan-08,330,Canada,7886.0,7693.0,89.044,113.263,0.0,0.0
Jan-08,751,China,9807.0,7879.0,180.972,147.912,18.819,1.745
Jan-08,1057,Mauritius,4461.0,3605.0,57.539,83.868,0.297,0.0
Jan-08,345,China,0.0,0.0,0.0,10.157,0.0,0.0
Jan-08,345,Cook Islands,156.0,38.0,0.0,0.0,0.0,0.0
Jan-08,345,Germany,0.0,0.0,0.0,0.0,0.0,0.0
Jan-08,345,New Zealand,101570.0,93160.0,1945.166,1400.525,184.977,7.435
Jan-08,345,USA,0.0,525.0,255.88,0.0,0.0,0.0
Jan-08,328,Papua New Guinea,4926.0,5683.0,128.252,273.655,1.951,8.269
Jan-08,879,Fiji,23451.0,17934.0,217.489,285.33,0.0,12.984
Jan-08,225,Tahiti,2190.0,2024.0,54.017,103.345,0.0,0.0
Jan-08,524,Vanuatu,4316.0,3348.0,10.853,36.613,0.0,0.0
Jan-08,2417,Malaysia,4799.0,4015.0,29.106,15.861,0.0,0.0
Jan-08,1308,Papua New Guinea,1746.0,1736.0,1.315,15.847,0.015,0.016
Jan-08,338,Indonesia,1036.0,862.0,0.0,0.0,0.0,0.0
Jan-08,28,Korea,8726.0,7477.0,210.796,115.127,17.198,0.0
Jan-08,1355,Singapore,2470.0,2187.0,90.867,218.362,0.0,0.0
Jan-08,1572,Singapore,2470.0,2187.0,90.867,218.362,0.0,0.0
Jan-08,1355,Thailand,4224.0,3968.0,47.384,38.161,0.268,0.0
Jan-08,1572,Thailand,4224.0,3968.0,47.384,38.161,0.268,0.0
Jan-08,1355,UK,9512.0,8712.0,318.1,74.197,64.222,0.0
Jan-08,1572,UK,9512.0,8712.0,318.1,74.197,64.222,0.0
Jan-08,1756,Taiwan,9971.0,8318.0,87.258,49.611,10.573,0.0
Jan-08,1758,China,10912.0,8378.0,111.611,47.979,8.087,0.946
Jan-08,1767,China,9941.0,8094.0,254.706,14.575,19.508,2.231
Jan-08,1884,Guam,979.0,955.0,0.159,1.036,0.001,0.01
Jan-08,2183,New Zealand,27057.0,22651.0,1280.182,673.379,11.445,0.0
Jan-08,2183,Singapore,651.0,926.0,142.021,536.955,20.948,0.0
Jan-08,2183,Thailand,304.0,609.0,6.574,20.397,0.0,0.0
Jan-08,2183,United Arab Emirates,52782.0,44194.0,1185.253,1292.687,121.342,0.387
Jan-08,2222,Singapore,881.0,637.0,25.372,35.085,0.0,0.0
Jan-08,2222,United Arab Emirates,11096.0,9424.0,250.424,264.206,6.102,24.062
Jan-08,2520,Indonesia,20639.0,17282.0,241.068,115.64,7.142,0.031
Jan-08,2688,USA,3139.0,2439.0,15.167,60.327,3.453,0.0
Jan-08,2970,Japan,25353.0,22539.0,253.256,209.935,154.222,0.003
Jan-08,3163,Korea,19163.0,13738.0,971.979,542.292,110.705,0.998
Jan-08,3200,Chile,3697.0,3904.0,304.919,53.064,0.374,4.127
Jan-08,3200,New Zealand,2795.0,3004.0,19.013,42.652,0.0,0.0
